ID,Key_Size,Protocol_Type,Key_Distribution,Enc_Latency,Dec_Latency,Throughput,Total_Latency,Packet_Loss,Bandwidth_Usage,RTT,Enc_Strength,Attack,Vulnerability,Attack_Success,IDS_Accuracy,Data_Volume,Data_Type_Variety,Data_Velocity,Complexity,Real_Time_Proc,CPU_Usage,Memory_Usage,Energy_Consumption,Optimization,Performance_Target,Latency_Throughput_Ratio,Security_Efficiency_Score,Key_Size_Redundant,Quantum_Entropy_Deviation,Photon_Count_Variability,Environmental_Decoherence_Index,Spectral_Noise_Floor,Hardware_Calibration_Residual,Resource_Criticality_Index,Enc_Latency_Phase_Modulation,Throughput_Log_Scalability,Attack_Success_Exponential_Risk,Data_Volume_Quadratic_Load,Bandwidth_Saturation_Angle,Classification_Uncertainty_Score,Noise_Category,Temporal_Drift_Coefficient,Latency_Throughput_Efficiency,Resource_Load_Composite,Security_Exposure_Index,Key_Data_Complexity_Index
136,256,BB84,QKD,64.90184437,54.24129113,123.1836041,42.93287446,4.997181443,56.97341066,136.3090389,Low,Side Channel,High,7.830091307,84.2739105,929.3315838,Audio,99.12009582,Structured,0,94.85803739,36.49433574,3.462584006,Caching,Critical Performance,0.110015914,251.9357402,256.1333186,-0.600048516,-0.136214021,-0.520815633,0.330510912,0.092967342,99.51046609,0.201340677,6.871385419,1.399115551,136.6876384,1.74827092,1.85156528,CAT_24,0.725725726,15838.53634,165.7309602,0.511940645,251.9802958
3590,1024,SARG04,QKD,61.09938528,16.01502461,323.872824,32.55193929,2.289067698,68.06296641,30.02538507,Medium,Side Channel,High,70.71614108,98.35204675,534.7475069,Images,91.6132514,Unstructured,1,125.8772766,69.88961701,3.68135042,,Low Performance,0.133159162,106.5901834,1024.084176,0.372352487,-0.250314421,-0.945387763,0.608277105,0.943685222,430.0689326,-0.668868088,6.51104615,0.927573852,99.957373,1.44361998,1.185854497,CAT_21,0.587587588,1558.783923,179.919555,0.525028035,325.7177753
628,512,SARG04,Hybrid QKD,105.6478527,77.26959025,469.3753444,4.112499808,1.697409012,91.42782671,70.61984945,Medium,,Medium,3.825253552,84.06695924,360.864447,Audio,16.52878558,Structured,1,71.33375307,29.55297346,0.224344866,,Critical Performance,0.582812775,799.9574596,511.9306827,1.244221936,0.797752093,1.027400276,0.039954144,1.601160012,-1601.683392,0.753742065,6.673456573,1.152977925,48.56192133,1.537024314,0.815154714,CAT_35,0.362362362,19620.73405,104.2138483,0.108260157,284.857905
334,128,B92,QKD,64.06334146,112.1496638,96.34912482,24.30860778,0.576292197,78.75970244,158.6969105,Medium,Man-in-the-Middle,Medium,76.66443293,96.90842614,694.7686418,Audio,9.534928894,Unstructured,1,123.8023422,73.67865777,2.243066254,Caching,Critical Performance,0.114104203,1604.121569,512.017475,-0.229591441,-0.359359931,-0.196217899,-0.704225658,0.597623509,-289.446646,0.796971961,6.087571021,1.745296549,801.058843,1.521629746,0.803279832,CAT_2,0.285285285,3813.33783,61.08233137,0.345322322,821.8752302
390,256,SARG04,Hybrid QKD,64.23527741,59.96807512,198.6581918,26.13914252,0.569109514,63.06409391,77.42820201,Medium,Side Channel,High,35.19871947,88.76510439,943.7647958,Audio,98.80394941,Semi-Structured,0,36.16615928,17.26694167,0.659008222,Caching,Low Performance,0.388987351,455.2964639,256.1135193,-0.507103004,0.408093477,1.597333759,-0.197116978,-0.097630457,593.7712346,0.01511167,4.980520643,1.070605975,2.64858033,1.495959715,2.804289043,CAT_21,0.724724725,12808.1625,178.8191226,0.101060193,235.2771106
4387,1024,SARG04,Hybrid QKD,28.16622949,122.2238288,750.8353975,4.76669935,2.796497255,57.50780823,184.4697152,Low,Side Channel,High,10.28875367,97.99736649,681.6694064,Text,67.31086862,Unstructured,1,48.3693315,16.25752081,1.144190292,,Moderate Performance,0.091178652,446.7924641,512.1021267,1.037983329,-0.061514073,-0.053240237,1.865771982,1.086548978,-1205.007942,0.167449712,6.918463631,1.182210838,45.72634349,1.509116393,0.0,CAT_14,0.751751752,3238.488341,131.8158066,0.171613374,504.6471188
4904,128,E91,Post-Quantum,48.15157939,21.69965391,369.6234366,4.78135583,1.901844732,95.29366531,42.47188889,Medium,,High,42.91937996,83.76514995,388.5906518,Images,50.18479268,Semi-Structured,1,63.88865631,79.0695243,4.366589046,Parallel Processing,Low Performance,0.045867162,1545.083662,255.8653182,-0.768069397,1.351271835,-0.464708654,2.850442863,-1.029786073,-1266.339254,0.860774893,6.297727086,1.043888835,212.6257894,1.508315135,0.815154714,CAT_25,0.242242242,36671.64964,128.1393495,0.724234877,219.0047254
3832,1024,SARG04,QKD,28.12842407,65.65278716,49.16515718,15.35068949,0.986948603,73.27650656,198.7648936,High,Man-in-the-Middle,High,43.24665876,96.55820692,943.7647958,Images,54.96721937,Structured,0,46.84184801,58.2721613,4.749255311,,Critical Performance,0.487849025,229.6592621,128.0798524,-0.301360762,-0.277772438,-0.069312555,-1.092641486,1.679011467,481.1578624,0.434709945,6.598567313,0.98214634,130.0642618,1.670041618,0.815154714,CAT_45,0.458458458,35175.79183,86.29432312,0.017353526,828.4151487
1817,1024,BB84,Hybrid QKD,24.65037717,66.70536449,171.8705461,23.20175983,4.363594292,80.6276014,82.92496298,Medium,Side Channel,Medium,22.10805613,99.32794742,731.7302894,Images,85.05073083,Unstructured,1,41.76488237,15.15732278,2.243066254,,Critical Performance,0.076109123,249.274753,1023.932255,-0.652961165,0.61558668,-0.490034706,0.112658151,1.45192816,448.6054966,-0.702982972,6.707784149,1.479075693,73.66471256,1.544333934,0.0,CAT_3,0.469469469,63418.64347,101.5444932,0.375255278,516.6081276
400,256,BB84,Hybrid QKD,93.01220913,30.51621405,910.3985715,1.769592963,4.102927132,64.59374917,178.3644871,Low,Side Channel,High,12.20218258,89.78441284,499.0655067,Mixed,96.60899849,Semi-Structured,1,85.53349436,64.07964789,4.790372018,Caching,Moderate Performance,0.044491885,1390.941334,512.1419161,-1.483612518,1.146478696,-0.745327139,-0.457758773,-0.702472203,-414.7879399,-0.784222454,5.131147394,1.628755722,27.67044982,1.602665593,1.048285448,CAT_5,0.844844845,4579.537967,129.052006,0.596905068,451.8561438
710,1024,SARG04,Post-Quantum,120.4007563,19.44681916,744.0796937,35.37896201,2.910639359,74.15798746,155.4074789,Low,Side Channel,Medium,116.1966854,92.69944772,737.9378254,Audio,50.07167781,Structured,1,109.3989427,56.16458429,4.910058271,Caching,Low Performance,0.445401697,1267.240064,255.9452753,-1.507178888,-0.776341085,0.805130001,-0.073154781,-0.523853555,-989.7029538,1.050113047,6.440842749,1.364491555,271.6980077,1.663029766,0.815154714,CAT_37,0.717717718,20959.53306,109.7483098,0.609428379,155.9198398
1039,1024,SARG04,Post-Quantum,79.121542,109.5449163,327.2469127,47.07791277,2.065471952,52.74003691,17.08181802,Low,Man-in-the-Middle,Low,67.20092877,97.42255871,220.1293177,Text,2.561961231,Structured,1,71.48654577,64.99573806,2.708074112,Parallel Processing,Critical Performance,0.072987894,98.39015962,511.9997057,0.242335661,0.743231086,0.296027772,1.40307257,2.244420341,-330.5958315,-0.797917665,6.608794406,1.684152583,816.4510241,1.532845636,2.804289043,CAT_18,0.103103103,5095.670064,126.9242898,0.095584837,219.0047254
3989,1024,E91,QKD,44.66408437,33.48455532,34.54611429,43.84735014,2.844872581,78.32072327,24.88898593,Low,Side Channel,High,75.83824702,81.40572422,39.5522053,Audio,97.81184718,Structured,1,67.47409719,52.30911589,4.773760261,,Low Performance,0.039501956,440.3870577,1024.026882,0.728671787,-0.605150825,-1.669449418,-0.097049104,-0.738480292,-1158.640372,-0.946793421,5.527175274,1.208499084,248.8621576,1.387507801,0.0,CAT_33,0.508508509,42449.8796,114.3475155,0.287007948,324.9904195
3359,256,BB84,QKD,109.6531187,27.92098399,82.74127814,48.52169824,3.13386377,65.89865756,22.57165256,Low,Side Channel,High,63.47464574,99.09957425,952.5148267,Audio,7.744780979,Structured,1,53.95008206,73.18669565,4.235019394,,Critical Performance,3.286403585,3461.209131,1023.979454,0.691473751,-1.776095711,-1.179436193,-0.539541597,-0.247335895,1014.360693,1.008415929,6.72680957,1.739412646,180.2411454,1.654868414,0.815154714,CAT_42,0.077077077,26109.85928,158.8116488,0.59617831,235.3941717
46,128,SARG04,QKD,31.9912586,59.62860754,108.8711668,27.41511182,4.916399618,55.35338787,99.33731766,Low,Side Channel,High,5.656097982,83.94168694,352.1322797,Audio,50.18479268,Semi-Structured,1,39.63861499,58.69775123,2.759240126,Compression,Moderate Performance,0.182197418,1097.210563,1024.121982,-0.058231201,-1.143125005,0.99464199,0.158502659,-0.807364636,1129.996033,0.284536887,5.211067131,1.169468158,116.7113408,1.452381524,0.0,CAT_37,0.740740741,5701.296858,76.71685959,0.463008622,234.8055281
1561,1024,E91,QKD,125.7315961,10.04364593,441.1593455,24.99927768,4.2113752,65.89865756,75.22446463,Low,Side Channel,,59.42993926,98.79881265,771.2012349,Audio,50.07167781,Unstructured,1,76.47207214,73.77250881,1.230964568,,Critical Performance,0.891530618,1173.387943,128.1073443,0.712373518,0.263565478,2.611955862,0.140318774,-0.748323604,-219.0589385,0.8340615,6.743598541,1.604195016,305.868551,1.753017271,1.863440162,CAT_8,0.936936937,19331.34694,103.3169188,0.236759626,467.4906437
4799,128,BB84,QKD,41.83675608,130.173185,672.7968287,33.19711624,4.094581845,76.60246116,167.758763,Medium,Side Channel,High,2.36188672,97.28906149,91.28863776,Text,26.50480223,Structured,1,56.58521026,54.18382672,3.578602525,,Low Performance,0.147084849,2679.238122,1024.084846,1.081304356,-0.823179607,-0.81029416,0.659671799,-1.385965675,-478.585353,-0.249129978,5.882116102,1.441342873,558.1005879,1.682613456,3.037419777,CAT_32,0.785785786,6423.013306,106.184308,0.22126506,957.3163776
3642,1024,E91,QKD,17.81226974,17.37397572,808.5437609,43.84735014,1.478450728,93.76355455,125.005206,High,Side Channel,,61.72930936,99.58996533,678.9703694,Audio,18.7183277,Semi-Structured,1,49.974239,47.55402754,3.033136548,Compression,High Performance,0.487849025,913.6123586,1024.234244,-0.058397937,1.277563081,-0.376438629,1.081012576,0.576772136,485.6387084,1.044982002,6.25040895,1.406405609,912.0240679,1.481268717,1.185854497,CAT_36,0.008008008,46639.3052,101.5298979,0.116249152,214.9200996
3726,1024,BB84,Post-Quantum,62.76141188,107.2933682,39.31665044,32.06918499,2.595566691,55.32237716,52.66044835,High,Man-in-the-Middle,,32.71793452,87.65850918,861.862533,Audio,69.99106196,Unstructured,1,37.42357193,22.20036673,3.106434583,,Low Performance,0.204690349,2500.997693,255.9798759,0.151314595,-1.049766987,-2.953218356,-0.166614606,0.75730781,496.8895266,0.991588489,5.050418599,1.589613762,5.819958112,1.421720981,1.989134329,CAT_45,0.836836837,30201.27305,171.8700374,0.476154588,748.8378305
4982,256,SARG04,QKD,22.77291524,78.5854621,108.2511278,25.02576749,1.050228672,56.32137009,49.22757927,High,Side Channel,Medium,78.39996282,98.95331031,852.7364567,Text,28.62919291,Unstructured,1,53.195081,47.48247242,2.238280573,Compression,Low Performance,0.085986902,2112.772176,1024.024333,0.126302847,-0.35803673,-0.745327139,0.142373639,-1.110442146,689.5347415,-0.999054226,6.499689737,1.144257665,249.2021593,1.682613456,2.001009211,CAT_35,0.474474474,55442.88344,124.9048696,0.416973668,817.0972187
1112,128,E91,QKD,26.02043109,19.04641379,705.2733421,28.66406605,0.74432634,88.52056102,174.873784,High,Side Channel,Medium,39.38588055,97.5355585,315.904593,Text,69.99106196,Structured,1,82.30530489,71.42947345,0.968630286,Caching,Low Performance,0.098636756,16.30409893,1024.0095,0.791231485,0.148869883,-0.614390235,-2.083682122,0.676628406,-193.7248037,-1.118157806,6.411340755,0.956473105,778.5657524,1.708420646,1.989134329,CAT_38,0.561561562,18357.84411,82.96775379,0.533420284,270.49194
2513,512,SARG04,Hybrid QKD,81.10656672,42.55717317,86.97830845,46.58788477,3.99318382,80.00464754,95.36460163,Low,Man-in-the-Middle,High,28.46081395,85.31715313,77.95595177,Text,24.14261397,Unstructured,1,99.78658381,36.60427267,1.610022133,,Moderate Performance,0.304373536,1339.430485,1023.965976,0.264742643,0.346421465,2.01215868,0.962858879,-0.296593555,468.9461648,-1.071939445,5.690901619,1.101294723,149.0021873,1.455915992,0.803279832,CAT_42,0.35035035,13136.40492,109.685165,0.396266595,331.9963855
3608,128,E91,QKD,33.66749488,18.12056859,346.7754318,33.23185442,2.418441364,56.17365601,100.3097448,High,Man-in-the-Middle,High,20.82556373,82.67744327,635.2633841,Audio,62.65792163,Semi-Structured,0,57.62370883,50.77071507,3.971489467,Caching,Critical Performance,0.083823301,1786.340422,127.7868879,-0.34674189,-1.113861409,0.032941978,-2.847591678,-0.652633701,612.1033331,0.36391617,6.485171485,1.100918604,85.95090034,1.44697073,0.803279832,CAT_18,0.238238238,30740.83058,93.61913097,0.525028035,324.9904195
1223,512,SARG04,Hybrid QKD,99.37338044,67.34021542,550.0346391,32.50702713,4.954679455,94.05796489,38.48218028,Medium,Man-in-the-Middle,High,26.5250123,96.41173738,359.9051985,Audio,34.01820451,Structured,1,101.8092675,60.88180099,4.958091247,Caching,Critical Performance,0.388987351,639.3399721,256.0207377,0.645767827,1.958190095,0.588101567,-0.065491266,-0.990586531,-2099.194566,-0.335034974,4.648525892,1.529392151,332.4283077,1.678061767,1.989134329,CAT_46,0.321321321,2070.224935,79.04513024,0.236036295,77.65192197
4060,1024,SARG04,Hybrid QKD,40.55617371,107.2933682,157.3840637,38.87360377,1.773424471,97.54180982,182.5945172,Low,Quantum Attack,Medium,1.686374846,86.9184315,162.5825662,Text,57.56903153,Semi-Structured,1,58.43224615,54.00438294,3.416793355,,Critical Performance,0.523868125,225.183632,511.931446,-1.452714756,2.283219503,1.724759609,0.152263288,-0.288751735,-181.9866345,0.900278612,6.353912696,1.450347529,167.8213837,1.436923194,0.815154714,,0.394394394,14912.47735,136.4824093,0.197928562,276.8646296
3023,128,BB84,Hybrid QKD,60.00889505,85.50420223,570.1130822,17.36974063,0.586822474,71.41329026,182.7128843,Medium,Man-in-the-Middle,High,106.7356638,87.3041846,499.7521484,Audio,94.94496685,Semi-Structured,1,69.2430447,31.18553068,3.097914307,Parallel Processing,Critical Performance,2.24622916,886.7773297,1024.08288,2.743903271,0.172710871,0.482807319,0.584874445,0.533803119,672.5344557,-0.45247552,4.292143852,1.296538727,15.65393421,1.518799815,0.803279832,CAT_19,0.67967968,17572.07525,98.06305006,0.182193328,196.3128233
2421,256,SARG04,QKD,155.7798179,25.12012953,137.0656606,41.41980612,3.13386377,75.39315009,128.8320776,Medium,,Medium,30.92716092,85.83304599,360.8056158,Mixed,48.56586597,Unstructured,1,51.41346884,58.69772354,4.891192748,,Critical Performance,0.104353031,587.395097,1024.09975,-1.430149919,-1.92666722,1.900231183,1.273695567,0.614571695,1359.431239,0.38175434,5.560136645,1.471879726,326.7253038,1.447747451,3.852574491,CAT_21,0.145145145,6552.664726,71.51519529,0.02153308,587.7828334
1508,1024,E91,Post-Quantum,34.60577949,16.37167304,108.8711668,49.89093218,0.815901113,79.16586348,172.6964533,Low,Side Channel,High,24.00640639,96.45906499,71.16016849,Images,57.05339973,Unstructured,0,48.3693315,36.04726215,1.230964568,Caching,Low Performance,0.133605925,494.9940213,512.029741,-1.823515941,-0.279666054,-0.705750754,-0.15474583,-1.086902065,102.0419836,-0.303864961,6.159115205,1.255588414,87.1721108,1.574804689,2.001009211,CAT_43,0.627627628,3238.488341,139.7507167,0.573523718,260.1714586
1750,128,E91,QKD,15.81561133,36.38916127,123.4894038,9.876939923,0.594062113,61.4353686,80.21710547,High,Side Channel,Medium,75.5824442,98.03342083,642.4144428,Audio,60.5519299,Semi-Structured,1,42.10587578,23.08733247,3.756351681,,Moderate Performance,0.077160647,1122.173016,1024.069374,0.312795852,0.190824845,0.361965327,1.757613291,1.623784026,-1973.342399,0.8340615,6.705498336,1.35618178,171.939822,1.361136225,1.85156528,CAT_9,0.096096096,13438.30217,67.49462041,0.491836531,431.3214287
4837,128,BB84,Hybrid QKD,27.30406639,24.96932713,236.7027459,2.158759711,1.981483851,84.55073083,112.4445544,Medium,,Low,22.45481681,92.75422442,492.3625692,Images,11.28450686,Semi-Structured,1,42.60594448,13.42559358,2.035971089,Caching,Critical Performance,0.100316213,3212.191667,1023.90301,0.227219409,-0.677822144,0.072941949,0.039954144,0.346147412,-477.6057955,-0.598314959,4.850698641,1.471172391,766.6727467,1.502929286,2.804289043,CAT_28,0.956956957,3357.29418,50.88625508,0.246068658,651.0550909
4096,256,SARG04,QKD,24.98311525,30.00711146,629.2990295,38.18874112,0.729023701,93.59299831,23.36509687,Medium,Side Channel,Medium,46.99765162,87.84142553,719.9042374,Audio,65.39470418,Unstructured,1,57.44436114,19.52220693,0.10600882,Caching,Critical Performance,0.039938659,704.6805915,511.9000282,-0.75936552,-1.956694418,0.121444635,0.09537125,-1.551349042,552.244475,0.595391297,5.18041902,1.413518513,771.544191,1.561268435,1.989134329,CAT_40,0.171171171,24385.11535,108.5316367,0.665644826,840.7452284
1799,512,BB84,Hybrid QKD,96.60671015,35.61407619,161.0990659,13.6269384,0.322891326,85.56058163,44.67636919,Low,Quantum Attack,Medium,45.09563774,98.16390545,789.6183088,Audio,45.25802881,Structured,0,83.25082181,44.46494089,0.418787698,Caching,Low Performance,0.071545351,488.5535214,128.0607992,2.540475978,1.001595711,1.451857871,-2.530378624,0.545121749,835.321358,0.998468622,4.811828855,1.279102506,26.58197391,1.573871473,1.618434546,CAT_6,0.890890891,8918.902892,146.0324858,0.267669077,519.1570325
338,512,SARG04,Post-Quantum,43.45481973,31.48283238,58.99480384,4.582423023,4.406540399,96.54118344,169.3874492,Low,Man-in-the-Middle,Low,7.172922475,95.90036555,716.1090807,Text,62.36615967,Semi-Structured,1,99.37254622,55.82574801,0.484247229,Compression,Critical Performance,0.162498902,2338.484206,1024.105555,2.540475978,0.282577153,-0.267398211,-2.049215303,-0.700500183,-631.1415949,0.531095922,5.707407281,1.53682149,534.6084766,1.475014657,3.049294659,CAT_26,0.503503504,8432.273506,107.1670404,0.003854726,942.6725159
215,1024,SARG04,QKD,56.29456169,43.88733538,669.64715,19.96999662,1.769627608,81.25510482,33.3461207,High,Side Channel,Medium,30.93341869,98.41305661,920.9951972,Mixed,97.81184718,Structured,1,36.3691749,50.42517405,1.533428699,,Low Performance,0.123489377,1373.830636,128.1941721,0.134229865,-0.326120887,0.191185624,0.361838842,0.431933533,351.693469,-0.62698313,6.24837285,1.615804146,424.3289445,1.606094007,2.804289043,CAT_47,0.422422422,4579.537967,43.29440474,0.454032901,651.0550909
3663,1024,SARG04,Post-Quantum,52.01123562,45.15517917,926.5188502,39.07124452,0.576292197,94.62105594,18.03129497,High,,High,26.86410003,96.71779015,690.2856826,Images,74.97281583,Semi-Structured,0,74.47161382,25.793327,3.087749888,Caching,Moderate Performance,0.079913281,2029.573336,1024.065823,-1.469409443,0.067825169,0.225796046,-0.160370646,0.314402673,638.429766,0.742401182,6.664780492,1.181025341,549.8883734,1.521759792,3.037419777,CAT_16,0.142142142,2241.776658,90.81688828,0.347071253,487.7590444
1341,128,SARG04,Hybrid QKD,71.65965022,161.6172944,553.1650797,47.4575064,0.147013724,98.62618778,160.4754497,Medium,Man-in-the-Middle,Medium,16.55802837,93.34551528,654.1251442,Audio,44.75977259,Unstructured,1,73.54961376,54.18382672,4.530587255,Parallel Processing,Critical Performance,0.77748185,3057.024878,1024.037311,1.412682726,0.020836368,0.491757434,-0.631718102,0.217082298,361.5000705,-0.700264017,6.278103925,1.122143541,890.6785387,1.576273747,1.048285448,CAT_31,0.754754755,7700.198415,99.82139123,0.240987556,879.3831184
11,128,BB84,Hybrid QKD,15.94550008,98.09000366,232.5926786,4.472886899,1.990639063,80.79550039,125.9254315,Medium,Side Channel,,22.2583105,87.65402848,982.8092473,Audio,24.36322713,Structured,1,55.01137693,76.41279164,0.10058177,,Critical Performance,0.05447752,190.8093063,512.0870758,-1.495866608,-2.387292903,1.126820155,-2.124992024,2.543201002,99.1708516,0.043064946,6.76013015,1.059563096,180.2411454,1.728207784,2.804289043,CAT_46,0.560560561,22828.47618,170.7284282,0.373087223,291.7545257
1520,1024,SARG04,Hybrid QKD,32.91839614,104.154497,273.8813027,45.43896243,1.532669111,76.84934801,28.12514289,High,Man-in-the-Middle,Medium,13.12318627,98.6546068,204.7309205,Images,92.08196239,Semi-Structured,1,76.02171594,21.96715671,0.985956609,,Low Performance,0.021641483,246.0696172,1024.121982,1.982919109,-0.760284343,-0.476180627,-1.122824937,-0.072311581,-1059.672892,-0.92346202,6.619371796,1.314353983,763.952665,1.483290352,3.037419777,CAT_40,0.1001001,24417.36843,93.0308812,0.395048731,270.4669138
3640,256,BB84,Hybrid QKD,65.37712009,21.02979316,377.2893293,49.11360789,3.443561057,99.59674914,131.1698411,Medium,Quantum Attack,Medium,35.75046808,87.80433573,232.8191202,Text,16.52878558,Unstructured,1,91.92317062,53.58228862,0.822588707,Compression,Moderate Performance,0.024099191,10.83777821,1024.020668,-0.439093094,-0.527569156,-0.278014732,0.666528073,0.208581027,-615.141497,-0.945163517,6.365651193,1.497427185,116.1046489,1.566390487,1.618434546,CAT_17,0.522522523,4659.812216,82.96775379,0.259354835,325.1588502
3937,1024,E91,QKD,53.36852971,70.23226301,314.2200972,39.91218002,4.814343078,62.87420479,25.57659001,High,Man-in-the-Middle,High,77.75472462,82.18380443,443.9811379,Images,76.78439776,Structured,1,34.36619267,60.89109416,2.82085994,Compression,Moderate Performance,0.214266598,314.896811,1023.910067,1.101571623,0.740523115,0.206178474,0.004847173,0.810357782,-458.1764202,0.245947815,4.441228418,1.577669757,139.360056,1.628442807,2.666719994,CAT_18,0.744744745,14856.33284,107.0985354,0.788715094,389.3693212
4427,256,BB84,QKD,39.86163891,58.47846682,629.2990295,28.48853133,4.347890629,84.59548261,26.92013969,Low,Man-in-the-Middle,Medium,8.004682482,89.55717257,14.83900392,Mixed,59.3882798,Structured,0,38.18556764,40.94136998,0.617229255,Compression,Low Performance,0.034055778,2029.573336,127.9813771,0.688271663,-1.063451028,-0.353858134,-0.136571812,0.727322077,783.5857558,-0.840615517,5.788946988,1.227354838,879.2693677,1.559509006,0.0,CAT_11,0.178178178,9940.902123,138.8627592,0.221364954,938.2241857
3004,512,E91,Post-Quantum,20.39186686,102.2069546,646.904834,5.61659466,4.829259093,78.23504915,129.5591021,Medium,Quantum Attack,Medium,43.59159017,81.13504839,531.532311,Audio,57.77314359,Unstructured,1,124.047501,79.60150578,1.1839453,Compression,Critical Performance,0.098087586,1632.557719,1023.978278,-0.368956544,-0.306576302,-0.30314953,1.238098491,-0.355316785,854.7260761,0.492092018,5.820630647,1.426518595,242.030325,1.567145621,0.803279832,CAT_44,0.608608609,5426.519185,93.18090504,0.025312326,337.1337588
2864,128,BB84,QKD,22.5912873,109.196591,327.8946738,29.55224056,1.318932686,87.57921799,14.40328165,Medium,Man-in-the-Middle,Medium,18.26156165,85.96701843,250.2257133,Text,77.82488111,Semi-Structured,1,44.63156617,51.50248521,1.543156889,Caching,Critical Performance,0.109339442,419.8669516,256.0348692,-0.327790107,0.485801804,-0.878126705,-0.113939322,0.79566916,912.2373923,-1.090379456,4.076203603,1.378559831,578.6113784,1.706665931,2.804289043,CAT_14,0.958958959,16710.42666,131.684249,0.536421289,303.9429197
3115,128,BB84,Post-Quantum,28.46542107,56.05863966,523.5921686,8.498852024,1.697409012,89.16785111,71.48842755,High,Side Channel,High,42.55462951,95.15366723,394.9154897,Images,8.819175497,Structured,1,111.9720892,44.34113671,0.864893148,,Low Performance,0.155834454,779.097014,1024.131571,1.149292066,-0.159490647,0.563712386,0.966565811,-0.751449188,-1553.223421,-0.82399974,6.679533282,1.22692842,381.519153,1.398322151,0.0,CAT_18,0.93993994,3952.569349,89.11917777,0.621924492,849.9406679
4840,1024,E91,QKD,116.7104486,11.14930417,197.1869614,49.277045,4.682076937,60.73147207,172.9873478,Low,Man-in-the-Middle,Medium,76.18919406,83.17056092,774.189096,Audio,7.291450411,Structured,1,46.84184801,22.47179364,1.577544159,,Moderate Performance,0.066324086,1607.564061,127.9062623,-2.635245728,-0.751038776,-1.517161787,-1.78573222,-1.09734483,-1151.872739,0.774143431,6.113300921,1.791892198,327.5435749,1.440416031,3.852574491,CAT_45,0.571571572,25131.93453,179.4402433,0.758396609,817.4960022
2322,128,BB84,Hybrid QKD,43.45481973,26.23654386,487.4064155,29.88197914,1.098152813,73.64188408,58.7970037,High,Man-in-the-Middle,Medium,64.29813097,95.08148896,779.0536679,Images,67.65976135,Unstructured,1,75.70027418,60.87144763,1.679217992,,Critical Performance,0.179116344,3255.671512,1024.105555,0.885796581,-1.512767543,0.240371543,-0.972770361,-0.010399828,-564.7908512,0.727801505,6.412098756,1.48338015,4.242901845,1.674494791,2.804289043,CAT_15,0.482482482,11120.07629,137.0445818,0.3947907,93.85362674
2571,128,SARG04,Post-Quantum,75.37101249,91.47322124,185.1547677,27.98138749,4.288906446,77.07479524,76.25524513,Medium,Side Channel,,3.580332496,85.7894757,681.3932766,Audio,56.82357612,Unstructured,1,32.50469174,55.35235078,1.484356385,Parallel Processing,Low Performance,0.71449178,1787.368803,128.222221,-0.248195545,-0.811525196,0.399114793,1.584736565,0.572226245,699.4559238,0.989849374,5.521549114,1.105517162,3.727776774,1.352860467,0.815154714,CAT_17,0.22022022,1820.19013,110.1225829,0.363126611,649.9808389
2913,1024,E91,Post-Quantum,50.63637638,79.72472804,441.6417274,4.911114953,4.814343078,54.62833348,147.5710245,Low,Quantum Attack,High,41.5296848,91.90975636,200.9843514,Text,5.350090041,Unstructured,0,29.74080045,79.46175209,1.62972599,Caching,Critical Performance,0.630413014,1223.032224,127.9738305,0.242992125,-2.067003876,-0.413734578,-0.011564282,1.498627559,612.1033331,0.855562997,6.656676957,1.469875033,524.847325,1.595883105,3.037419777,CAT_20,0.246246246,12344.51643,135.1419976,0.267669077,300.5273538
101,256,SARG04,Post-Quantum,114.8083859,30.10157336,708.3505303,18.28927401,3.159079425,91.42782671,101.9823589,Medium,Side Channel,Medium,0.427458756,89.96400506,959.0906438,Mixed,58.71640219,Semi-Structured,0,36.06486101,22.4661341,3.758409415,Parallel Processing,Moderate Performance,0.153519644,3704.450272,511.8687126,0.260172791,1.719503946,-0.353858134,1.019212222,0.606122879,712.0343983,-1.015474731,6.789565837,1.343911738,77.67377959,1.657084657,1.863440162,CAT_12,0.077077077,11069.94327,146.4867353,0.521429199,971.1328858
3549,128,B92,Hybrid QKD,38.43252812,98.09000366,147.7216456,40.12888135,3.56055123,89.16785111,91.60774987,Low,,Medium,23.95915809,87.39741945,746.9342625,Audio,33.24534496,Unstructured,0,116.7875217,63.32174926,3.758409415,,Low Performance,0.243614343,100.9309953,127.8668656,-0.32315222,1.180608346,-0.984504497,0.729892408,0.79566916,461.8528375,0.38175434,6.551088153,1.153459651,666.4689351,1.601906453,1.85156528,CAT_7,0.474474474,20611.76239,126.8286523,0.16321595,487.6403307
1458,512,B92,QKD,55.57785741,66.50348027,64.41954342,36.74803854,1.334906244,66.72834716,67.28904772,High,Side Channel,High,25.33025734,83.84886234,176.7985085,Text,76.56165305,Unstructured,1,41.37490161,21.75832233,1.054761462,Parallel Processing,Critical Performance,0.072356592,3748.927905,1024.084176,0.063352346,-0.77544126,-0.166059149,0.321494784,-1.113255781,593.7712346,-0.487201413,6.598567313,1.456192759,35.10910744,1.58134481,0.815154714,CAT_2,0.296296296,31872.79251,110.3612711,0.460783679,679.8988308
